Current Test,Time,X,Y,Z,X2,Y2,Z2,PWMValue
,14569,649.9079,370.5235,237.67844,,,,132
,14607,610.4876,359.51727,235.35857,,,,132
,14624,610.4876,359.51727,235.35857,,,,132
,14642,581.8482,358.6233,236.36595,,,,132
,14658,553.2716,362.0963,239.3354,,,,132
,14674,523.1664,369.91547,244.98224,,,,132
,14692,491.64297,380.61218,253.74347,,,,132
,14708,465.4895,392.70734,258.58673,,,,132
,14724,437.8811,409.34845,266.29144,,,,132
,14742,414.24933,425.528,270.7489,,,,132
,14757,394.0785,445.5465,277.0734,,,,132
,14775,381.09717,465.338,280.99316,,,,132
,14791,368.6116,496.65686,292.51855,,,,132
,14808,364.63327,510.24396,295.91992,,,,132
,14825,364.63327,510.24396,295.91992,,,,132
,14841,361.2223,529.5455,301.78635,,,,132
,14857,364.82855,546.8612,306.31714,,,,132
,14874,371.75385,562.02216,308.58557,,,,132
,14891,384.8031,578.81274,309.66034,,,,132
,14909,403.90094,596.4907,312.865,,,,132
,14925,429.45935,613.1143,317.3894,,,,132
,14941,457.42172,625.3706,319.31976,,,,132
,14957,484.28574,632.54553,319.82385,,,,132
,14974,509.51755,634.8646,321.56348,,,,132
,14991,532.75073,636.56433,324.0664,,,,132
,15009,555.5747,627.29285,322.05585,,,,132
,15024,555.5747,627.29285,322.05585,,,,132
,15041,583.33325,604.7462,310.73148,,,,132
,15058,597.73816,576.99243,301.8009,,,,132
,15075,607.1724,545.845,288.99432,,,,132
,15091,610.64954,513.22754,277.1284,,,,132
,15107,605.73773,482.6319,268.09467,,,,132
,15125,597.77716,453.0205,259.18982,,,,132
,15140,589.2272,425.6432,248.7391,,,,132
,15158,583.8829,402.71356,242.22089,,,,132
,15173,577.0347,389.7627,239.47267,,,,132
,15190,572.978,381.53473,240.25214,,,,132
,15207,570.61346,376.53235,241.34084,,,,132
,15224,570.0232,373.96375,243.1224,,,,132
,15241,570.9851,374.5025,244.48343,,,,132
,15257,570.9851,374.5025,244.48343,,,,132
,15274,575.1725,385.10114,255.79956,,,,132
,15290,583.8365,405.9464,270.71225,,,,132
,15308,589.501,433.55432,288.04443,,,,132
,15324,594.25104,464.21857,305.21338,,,,132
,15341,598.5879,499.08704,319.22656,,,,132
,15359,598.5879,499.08704,319.22656,,,,132
,15373,599.5188,534.123,332.15897,,,,132
,15391,597.2457,565.00775,342.16492,,,,132
,15407,595.3084,595.03564,348.16098,,,,132
,15425,586.66394,623.6945,352.98837,,,,132
,15440,574.80084,648.4569,357.31216,,,,132
,15458,558.4028,671.65845,365.09622,,,,132
,15474,540.97986,688.8451,366.39987,,,,132
,15491,520.81506,702.20197,368.97406,,,,132
,15508,497.08838,709.62366,366.82675,,,,132
,15524,467.1868,712.9019,364.61884,,,,132
,15541,432.91257,710.05615,360.60944,,,,132
,15559,393.467,700.2066,355.8881,,,,132
,15576,354.95334,681.9767,345.94833,,,,132
,15593,321.92865,660.1085,339.1122,,,,132
,15609,292.17947,634.16473,328.10065,,,,132
,15626,271.79602,606.3384,318.12524,,,,132
,15642,259.87888,583.6075,316.3598,,,,132
,15658,256.7552,544.8384,302.97754,,,,132
,15675,261.42224,509.17963,296.81464,,,,132
,15693,271.62537,478.96405,289.83527,,,,132
,15708,271.62537,478.96405,289.83527,,,,132
,15726,287.48438,451.00696,281.77322,,,,132
,15743,307.5778,427.66565,275.64044,,,,132
,15759,328.33743,407.59064,274.68488,,,,132
,15776,347.5688,390.91797,272.2177,,,,132
,15792,347.5688,390.91797,272.2177,,,,132
,15810,396.1741,373.14893,271.99338,,,,132
,15826,396.1741,373.14893,271.99338,,,,132
,15841,423.03342,373.73608,272.01743,,,,132
,15859,448.54044,378.07025,276.2002,,,,132
,15875,475.16116,390.05554,280.53345,,,,132
,15893,501.33853,410.5016,282.75336,,,,132
,15912,527.81464,440.82245,288.591,,,,132
,15926,547.7791,472.53162,293.2646,,,,132
,15946,561.40234,510.01178,302.76065,,,,132
,15959,561.40234,510.01178,302.76065,,,,132
,15976,584.5345,589.1591,323.93085,,,,132
,15992,592.2782,627.02795,338.80075,,,,132
,16009,598.1017,662.9938,355.27838,,,,132
,16026,598.1017,662.9938,355.27838,,,,132
,16043,599.7306,692.99426,363.45197,,,,132
,16058,598.8723,722.8534,376.78436,,,,132
,16075,596.3123,748.8556,386.34564,,,,132
,16092,586.7539,770.5724,393.43066,,,,132
,16109,576.24255,786.6574,398.40686,,,,132
,16125,561.7165,799.46155,402.35852,,,,132
,16142,546.05725,809.4627,404.7244,,,,132
,16159,527.7216,816.1107,406.9166,,,,132
,16177,506.27136,824.5056,408.18146,,,,132
,16192,482.1566,832.87524,408.10132,,,,132
,16210,462.04456,831.30554,404.59964,,,,132
,16226,462.04456,831.30554,404.59964,,,,132
,16242,443.88385,829.4877,401.8693,,,,132
,16258,429.94873,827.6605,400.06097,,,,132
,16276,419.49118,826.6325,399.71777,,,,132
,16292,412.10025,826.2437,400.77005,,,,132
,16309,406.9608,824.5017,400.83875,,,,132
,16327,400.9321,822.4251,402.45706,,,,132
,16342,401.72418,822.7273,403.6893,,,,132
,16359,405.53668,823.4055,405.33017,,,,132
,16375,412.40613,824.47894,407.7579,,,,132
,16392,422.53586,834.16296,412.8396,,,,132
,16409,439.30197,836.4268,416.71838,,,,132
,16426,457.81415,841.151,419.2622,,,,132
,16442,457.81415,841.151,419.2622,,,,132
,16459,474.70285,845.8278,420.60815,,,,132
,16476,496.69907,854.8484,421.51364,,,,132
,16492,513.9605,863.98474,423.7415,,,,132
,16510,536.0143,880.4172,428.46945,,,,132
,16525,551.38745,885.5567,427.7684,,,,132
,16542,559.6149,890.7888,427.11807,,,,132
,16558,563.8162,894.0845,426.21558,,,,0
,16576,564.0799,894.4423,426.16815,,,,0
,16593,563.72,895.58435,424.89093,,,,0
,16609,561.88214,896.74194,422.1207,,,,0
,16626,555.77405,898.0526,418.08145,,,,0
,16643,545.6877,898.4145,413.2547,,,,0
,16659,545.6877,898.4145,413.2547,,,,0
,16675,534.45233,901.3818,410.32422,,,,0
,16693,521.6773,900.9486,408.11758,,,,0
,16709,505.9673,902.1919,408.68954,,,,0
,16725,487.43155,904.0742,408.9116,,,,0
,16742,473.7875,898.6757,406.58295,,,,132
,16759,463.1649,892.98645,402.04697,,,,132
,16776,457.06476,887.271,399.0711,,,,132
,16792,454.63953,881.8523,398.10413,,,,132
,16809,453.68304,875.0745,396.41592,,,,132
,16826,457.0928,868.40894,395.27136,,,,132
,16842,463.99567,868.6345,395.35944,,,,132
,16859,478.1916,861.25757,394.7978,,,,132
,16876,478.1916,861.25757,394.7978,,,,132
,16892,496.15167,856.6699,397.53568,,,,132
,16909,520.717,857.893,405.12958,,,,132
,16926,544.3272,847.4686,403.06473,,,,132
,16942,566.8684,838.6848,403.8615,,,,132
,16959,582.25464,828.0473,402.17786,,,,132
,16976,595.8378,817.15137,399.64642,,,,132
,16993,601.52454,803.4603,396.3999,,,,132
,17009,603.5667,783.6942,389.6626,,,,132
,17026,600.32104,759.37244,381.44302,,,,132
,17042,592.0684,735.99146,372.0,,,,132
,17059,579.3885,712.4155,362.00665,,,,132
,17076,561.93353,686.8583,351.9397,,,,132
,17092,537.8975,661.25684,343.4488,,,,132
,17108,537.8975,661.25684,343.4488,,,,132
,17125,514.0526,643.20337,336.96732,,,,132
,17142,492.88416,618.64355,330.38092,,,,132
,17158,468.93634,597.1511,324.87238,,,,132
,17175,449.25616,578.3701,318.42795,,,,132
,17193,431.1999,565.8869,315.25906,,,,132
,17209,412.52145,556.61475,311.6239,,,,132
,17225,395.44983,548.7346,309.98953,,,,132
,17242,380.43088,544.75885,307.62152,,,,132
,17259,370.2503,544.9169,306.30103,,,,132
,17275,361.5018,547.69635,306.08344,,,,132
,17293,353.3425,556.54956,306.3106,,,,132
,17309,347.67587,571.9508,305.89703,,,,132
,17325,347.67587,571.9508,305.89703,,,,132
,17342,348.91592,594.39746,309.16406,,,,132
,17359,363.60883,621.86163,314.64703,,,,132
,17376,387.29135,641.8979,320.7777,,,,132
,17392,414.8752,658.2145,329.38544,,,,132
,17409,446.11557,669.52905,338.29602,,,,132
,17426,481.6587,675.28107,347.83542,,,,132
,17442,518.3613,676.0998,356.71487,,,,132
,17459,552.68066,670.46216,362.75348,,,,132
,17476,583.26025,658.16016,368.0916,,,,132
,17492,609.6615,637.82086,370.7183,,,,132
,17509,630.5519,612.87885,369.774,,,,132
,17526,630.5519,612.87885,369.774,,,,132
,17542,645.47296,581.27954,366.74918,,,,132
,17559,649.7101,550.3593,359.87723,,,,132
,17576,651.5727,518.102,357.32162,,,,132
,17592,643.4549,482.41217,348.47833,,,,132
,17609,630.4325,451.18964,343.99786,,,,132
,17625,619.2366,421.74786,331.949,,,,132
,17643,601.9372,395.24847,318.08572,,,,132
,17658,579.519,375.3587,309.4165,,,,132
,17675,553.00793,359.66504,303.71985,,,,132
,17702,497.29587,335.73657,291.04297,,,,132
,17719,497.29587,335.73657,291.04297,,,,132
,17737,465.995,328.5315,289.3096,,,,132
,17753,436.15005,327.2428,286.5042,,,,132
,17771,407.7683,329.81958,281.7616,,,,132
,17787,377.92078,337.89667,280.62457,,,,132
,17804,345.3561,352.21112,282.26544,,,,132
,17823,314.90326,372.78705,285.24677,,,,132
,17852,260.57544,424.68817,296.3594,,,,132
,17886,244.1647,456.838,299.44125,,,,132
,17903,235.80562,490.03375,302.9847,,,,132
,17921,230.54945,525.1551,309.028,,,,132
,17952,239.07272,594.94354,328.07806,,,,132
,17970,257.19522,628.8705,336.31284,,,,132
,17988,274.0371,659.308,348.06686,,,,132
,18019,329.08875,708.02686,366.3373,,,,132
,18036,359.03876,724.7174,370.9236,,,,132
,18056,390.25787,736.3179,376.2598,,,,132
,18086,460.1729,749.3965,381.84326,,,,132
,18120,522.12665,741.35443,382.6015,,,,132
,18152,575.8229,707.1389,372.50558,,,,132
,18169,595.98157,680.9005,364.11407,,,,132
,18202,604.3745,621.3722,351.03302,,,,132
,18236,599.3012,589.09375,337.99115,,,,132
,18270,570.89746,524.87256,315.49982,,,,132
,18302,520.0874,463.60986,291.7389,,,,132
,18335,451.10144,402.54645,262.19888,,,,132
,18370,371.12906,356.12,243.36264,,,,132
,18402,299.53635,309.87225,218.74193,,,,132
,18419,266.74606,288.0578,211.71582,,,,132
,18439,234.04382,266.2019,206.1955,,,,0
,18472,211.00533,253.63525,204.9641,,,,0
,18503,174.10503,228.90448,207.63542,,,,0
,18537,151.94002,216.04504,211.05022,,,,0
,18572,134.70354,209.90515,215.54335,,,,0
,18603,126.64166,209.9242,218.04192,,,,0
,18635,120.12392,220.41638,222.86511,,,,0
,18654,120.12392,220.41638,222.86511,,,,0
,18687,114.4925,234.77441,224.5845,,,,0
,18722,116.82304,257.68414,226.19392,,,,0
,18753,150.84805,292.88373,228.06416,,,,0
,18788,217.78986,336.48468,236.3953,,,,132
,18820,289.4951,377.92963,246.34975,,,,132
,18853,344.7175,408.28986,253.89706,,,,132
,18886,362.23877,418.17584,253.7165,,,,132
,18919,372.76944,430.08545,251.41692,,,,132
,18952,358.55106,432.68445,246.95293,,,,132
,18971,335.834,429.20874,243.2806,,,,132
,19005,260.134,413.83862,233.75018,,,,132
,19038,177.38191,398.94403,230.92491,,,,132
,19070,114.0303,393.1042,229.78163,,,,0
,19103,94.14607,394.27362,230.66808,,,,0
,19136,79.75426,400.32623,234.39508,,,,0
,19169,92.26801,418.66974,247.29092,,,,0
,19202,132.60982,438.34918,262.01,,,,0
,19235,187.57599,453.52673,274.0503,,,,132
,19256,219.09163,460.79602,277.74973,,,,132
,19288,265.20673,468.239,288.595,,,,132
,19319,277.6408,468.69818,294.11847,,,,132
,19352,283.14862,465.30743,297.6256,,,,132
,19386,265.2575,451.70642,294.63864,,,,132
,19420,203.92296,418.19513,287.35944,,,,132
,19452,143.23036,383.01398,269.931,,,,0
,19470,120.51469,368.26276,262.831,,,,0
,19488,108.76421,355.4571,260.77975,,,,0
,19555,113.40914,326.4516,261.4046,,,,0
,19572,134.95113,322.44812,266.78836,,,,0
,19588,173.74574,324.20154,271.36804,,,,0
,19605,213.6633,327.7614,274.2169,,,,132
,19622,249.2499,335.36707,279.69073,,,,132
,19639,274.68845,341.4615,283.25165,,,,132
,19656,288.02133,343.67084,285.01453,,,,132
,19672,293.37964,343.00592,284.4752,,,,132
,19689,293.40234,336.84674,280.80957,,,,132
,19705,285.8028,322.8512,275.29333,,,,132
,19721,285.8028,322.8512,275.29333,,,,132
,19738,266.21777,297.58337,270.54218,,,,132
,19757,240.08496,274.88538,271.30814,,,,132
,19772,220.24275,254.24939,274.14923,,,,0
,19788,211.30408,238.10217,276.9542,,,,0
,19804,207.90845,226.28516,276.69156,,,,0
,19823,209.99358,220.14471,276.9936,,,,0
,19838,216.1478,217.77081,277.51724,,,,0
,19857,229.71979,216.8219,278.65228,,,,0
,19871,256.53265,225.74884,282.1564,,,,0
,19888,295.10257,243.86804,281.30432,,,,132
,19904,335.7423,269.59174,286.31757,,,,132
,19922,377.5017,296.76636,287.74106,,,,132
,19940,377.5017,296.76636,287.74106,,,,132
,19954,418.05045,322.31573,285.40323,,,,132
,19973,450.51007,345.88794,288.30347,,,,132
,19988,473.62207,362.4234,291.27325,,,,132
,20005,483.749,370.96643,293.64203,,,,132
,20022,485.65533,372.62354,293.51892,,,,132
,20038,484.7479,371.30975,292.65994,,,,132
,20054,475.4379,361.20972,290.96173,,,,132
,20071,454.2727,337.81683,283.6532,,,,132
,20087,430.42252,307.6535,272.02954,,,,132
,20106,409.72403,277.46698,280.526,,,,132
,20121,409.72403,277.46698,280.526,,,,132
,20138,395.60162,247.01105,276.42908,,,,132
,20155,389.1257,223.69,273.57275,,,,132
,20171,384.0877,205.93518,276.62018,,,,132
,20188,385.50885,189.55835,280.05176,,,,0
,20207,389.5578,177.45721,279.8568,,,,0
,20222,395.3531,170.81927,278.8263,,,,0
,20238,401.5337,168.38043,275.14197,,,,0
,20256,407.2169,169.3656,271.52008,,,,0
,20272,421.25827,178.03491,254.47005,,,,0
,20288,434.8482,195.00415,229.41998,,,,132
,20304,444.30435,217.29749,196.71848,,,,132
,20323,445.61133,244.87518,167.48991,,,,132
,20339,439.77808,269.3136,138.23477,,,,132
,20354,429.86414,297.29968,108.99272,,,,132
,20371,429.86414,297.29968,108.99272,,,,132
,20388,415.0071,324.4372,75.401344,,,,132
,20404,401.03906,352.44922,51.940735,,,,132
,20424,388.00345,378.09534,31.245304,,,,132
,20438,376.73456,400.55334,13.441528,,,,132
,20455,368.97232,423.424,7.8061066,,,,132
,20471,362.45065,441.67792,6.491989,,,,132
,20487,362.45065,441.67792,6.491989,,,,132
,20505,357.71573,457.92786,12.397049,,,,132
,20521,357.70444,472.54156,29.139584,,,,132
,20538,362.4238,490.08386,54.190437,,,,132
,20556,367.6789,509.58063,86.30946,,,,132
,20571,376.69977,529.0871,118.28648,,,,132
,20588,385.75613,548.39136,151.22379,,,,132
,20605,397.99136,573.2449,188.77739,,,,132
,20622,424.13727,584.9659,213.39969,,,,132
,20638,445.7582,594.9327,243.02264,,,,132
,20654,479.01352,601.5192,272.52542,,,,132
,20672,522.4585,603.5746,299.41718,,,,132
,20688,567.3283,599.516,319.23044,,,,132
,20705,612.5059,593.5421,331.02072,,,,132
,20721,659.28015,579.4838,336.0865,,,,132
,20738,700.04236,562.0819,337.44495,,,,132
,20755,734.6836,543.8871,331.4403,,,,132
,20771,734.6836,543.8871,331.4403,,,,132
,20790,760.6462,523.097,312.36682,,,,132
,20805,779.8347,501.82263,285.9874,,,,132
,20822,791.22943,479.60266,250.55412,,,,132
,20838,788.64233,462.21466,209.63657,,,,132
,20855,778.6702,441.24146,164.58258,,,,132
,20872,764.371,423.59674,112.697174,,,,132
,20888,742.3822,405.71472,64.23174,,,,132
,20905,716.28937,388.88336,18.481445,,,,132
,20921,688.9409,371.01996,-24.675346,,,,132
,20939,654.8571,353.46698,-70.563065,,,,132
,20955,623.0315,340.5293,-104.93045,,,,132
,20972,584.14404,330.6671,-131.21274,,,,132
,20988,545.35046,325.1352,-151.98587,,,,132
,21005,510.57266,317.81702,-173.69453,,,,132
,21021,510.57266,317.81702,-173.69453,,,,132
,21038,473.34628,316.39777,-189.61252,,,,132
,21055,433.38544,319.0913,-199.22577,,,,132
,21072,391.52475,324.0188,-202.22989,,,,132
,21087,354.59042,334.50452,-199.32062,,,,132
,21104,319.3632,348.80212,-188.22784,,,,132
,21122,286.72385,367.71967,-167.24095,,,,132
,21138,258.6919,387.76233,-141.41878,,,,132
,21154,234.19809,406.85297,-107.53667,,,,132
,21172,218.69731,428.60046,-67.745514,,,,132
,21188,209.5252,449.60553,-26.106323,,,,132
,21205,209.5252,449.60553,-26.106323,,,,132
,21222,209.25131,468.77472,17.50026,,,,132
,21238,213.05304,487.79285,68.80983,,,,132
,21254,226.56203,506.43555,124.003296,,,,132
,21272,236.81505,521.4267,183.001,,,,132
,21289,248.47864,530.8285,240.37952,,,,132
,21305,270.96698,540.53296,296.94818,,,,132
,21322,285.2201,545.30414,354.40872,,,,132
,21338,300.9137,547.527,405.46857,,,,132
,21355,318.16006,545.74005,456.35468,,,,132
,21372,328.0716,539.5489,506.56738,,,,132
,21389,342.30774,532.25964,549.1398,,,,132
,21406,0.0,0.0,0.0,,,,0
,21605,488.42014,478.6228,571.1376,,,,132
,21622,488.42014,478.6228,571.1376,,,,132
,21639,518.29767,484.00964,524.6915,,,,132
,21655,548.22925,488.64734,469.855,,,,132
,21672,572.7209,494.05377,413.90137,,,,132
,21689,596.8937,504.7196,353.17377,,,,132
,21705,613.483,513.3786,294.6536,,,,132
,21722,633.1885,523.0841,225.21135,,,,132
,21739,646.3434,531.8717,160.396,,,,132
,21755,653.08356,539.61816,96.12933,,,,132
,21772,652.73926,548.5439,35.52496,,,,132
,21789,651.7046,552.9057,-22.160568,,,,132
,21805,652.6031,555.7371,-82.6156,,,,132
,21822,648.40204,558.2483,-139.18109,,,,132
,21838,644.60956,560.39276,-190.06842,,,,132
,21855,644.60956,560.39276,-190.06842,,,,132
,21872,641.9287,563.094,-238.16623,,,,132
,21888,636.0065,563.40405,-280.07755,,,,132
,21907,630.93274,562.81213,-315.0431,,,,132
,21923,629.2994,562.5516,-345.51965,,,,132
,21938,626.86163,561.2317,-361.08737,,,,132
,21955,628.45416,559.6193,-376.398,,,,132
,21972,630.4952,557.06,-385.49942,,,,132
,21989,631.8894,555.30597,-394.6784,,,,132
,22005,629.3654,553.15326,-401.6767,,,,132
,22022,616.8333,549.23755,-411.46106,,,,132
,22039,0.0,0.0,0.0,,,,0
,22372,277.62424,481.21417,-401.9527,,,,132
,22388,297.84692,489.59808,-350.64706,,,,132
,22405,320.37292,498.4668,-302.16183,,,,132
,22423,340.3812,506.8521,-245.98016,,,,132
,22439,340.3812,506.8521,-245.98016,,,,132
,22455,356.83707,516.55164,-187.97025,,,,132
,22472,373.48822,526.12476,-129.63925,,,,132
,22489,387.37418,536.0411,-74.02873,,,,132
,22505,390.05466,543.28186,-19.532463,,,,132
,22522,386.92783,550.7952,33.73457,,,,132
,22539,381.15732,557.29474,76.10107,,,,132
,22555,374.66675,563.1759,117.753296,,,,132
,22572,367.06747,567.6949,155.91504,,,,132
,22589,360.7234,568.1373,185.29585,,,,132
,22607,349.6066,565.2484,212.2684,,,,132
,22623,349.6066,565.2484,212.2684,,,,132
,22639,336.74646,560.06903,233.6613,,,,132
,22656,324.4612,552.77277,250.89856,,,,132
,22671,312.56616,543.7455,260.81995,,,,132
,22689,302.1924,533.23157,268.47296,,,,132
,22705,295.95224,520.34753,271.6444,,,,132
,22722,293.8747,502.8689,270.52914,,,,132
,22738,296.92587,479.67548,266.53348,,,,132
,22756,307.45425,457.9931,261.67682,,,,132
,22771,323.1346,440.38654,255.06042,,,,132
,22789,341.06998,421.09656,247.34067,,,,132
,22807,362.80713,401.17438,234.14758,,,,132
,22823,391.21762,387.3625,222.61452,,,,132
,22838,391.21762,387.3625,222.61452,,,,132
,22855,420.69846,378.41797,210.0596,,,,132
,22873,454.62552,375.00427,195.18971,,,,132
,22888,491.81143,378.73932,180.51784,,,,132
,22905,529.71655,391.8083,163.98813,,,,132
,22923,573.4335,415.05243,145.00162,,,,132
,22939,614.81506,446.0979,126.106346,,,,132
,22955,646.62213,481.05896,113.00369,,,,132
,22972,670.58704,518.2711,105.26773,,,,132
,22989,691.33716,559.32654,94.12016,,,,132
,23006,696.3944,600.423,92.181694,,,,132
,23023,690.11554,637.87213,93.54854,,,,132
,23039,672.86395,670.55054,91.32994,,,,132
,23055,672.86395,670.55054,91.32994,,,,132
,23073,650.05927,696.6597,91.594986,,,,132
,23089,613.2369,716.0372,92.821915,,,,132
,23107,569.8104,723.402,90.13791,,,,132
,23122,517.02637,722.1006,83.64666,,,,132
,23138,454.32486,706.36194,78.67326,,,,132
,23156,395.28485,682.62964,72.45009,,,,132
,23171,339.6017,645.54645,66.84272,,,,132
,23188,291.75873,600.9542,63.756107,,,,132
,23206,259.09384,554.4159,62.40148,,,,132
,23223,238.11353,507.0821,62.56178,,,,132
,23239,227.89142,459.00165,61.77196,,,,132
,23255,227.89142,459.00165,61.77196,,,,132
,23272,234.68967,414.14124,62.323605,,,,132
,23289,253.36649,374.10614,65.374146,,,,132
,23305,285.528,339.05762,63.237953,,,,132
,23322,323.74124,310.7923,68.90584,,,,132
,23338,369.41476,284.7868,80.706726,,,,132
,23356,422.39847,268.99164,90.745514,,,,132
,23372,481.40887,262.01904,99.581314,,,,132
,23388,535.25366,261.66913,113.34775,,,,132
,23407,592.9421,272.44067,127.04992,,,,132
,23422,646.48663,289.5725,136.55872,,,,132
,23439,693.34784,311.62646,145.11133,,,,132
,23457,734.1907,341.5426,152.53741,,,,132
,23472,759.9853,370.25336,154.64465,,,,132
,23489,759.9853,370.25336,154.64465,,,,132
,23506,777.04346,399.263,156.09395,,,,132
,23522,779.201,428.34637,158.03104,,,,132
,23539,769.54785,455.52563,155.81061,,,,132
,23558,748.4924,479.51892,150.5058,,,,132
,23572,717.27094,500.51477,144.59647,,,,132
,23588,675.188,516.06226,135.88925,,,,132
,23605,629.54395,523.51587,122.31575,,,,132
,23622,580.10455,522.8584,110.93623,,,,132
,23639,533.55927,511.99158,101.49828,,,,132
,23656,493.60913,490.76703,91.015045,,,,132
,23672,458.46957,461.02704,82.40172,,,,132
,23689,426.00854,426.0551,83.30675,,,,132
,23705,426.00854,426.0551,83.30675,,,,132
,23721,408.7338,383.9348,79.83043,,,,132
,23738,396.6855,343.84076,88.727425,,,,132
,23755,402.56592,301.4054,88.68184,,,,132
,23772,419.38177,265.39404,95.797455,,,,132
,23788,442.08652,230.67828,105.19588,,,,132
,23805,477.9648,207.92816,113.48163,,,,132
,23822,513.4337,184.92572,127.6888,,,,132
,23838,550.307,172.31897,140.40585,,,,0
,23855,588.17053,164.85846,152.94223,,,,0
,23871,627.4909,167.19672,158.17996,,,,0
,23888,665.64984,177.4851,161.94098,,,,0
,23905,699.37305,195.39532,169.94403,,,,0
